left_shop,left_brand,left_productName,left_price,rightShop,right_brand,rightName,rightPrice,label,productUrlLeft,productUrlRight,id
Carrefour,,Drinkfles Squeeze 460 ml - Willekeurig,5.09,Delhaize,Sistema,Drinkfles | 460ml,4.89,1,https://drive.carrefour.be/nl//Niet-voeding/Boekhandel-%26-Schrijfwaren/Boekentassen-en-pennenzakken/Lunchdozen-en-lunchzakken/Sistema%7CDrinkfles-Squeeze-460-ml---Willekeurig/p/05350055,https://www.delhaize.be/nl-be/shop/Non-food/Keukengerei-en-accessoires/Plastic-opbergers-en-accessoires/Drinkfles-460ml/p/S2016121403680880000,1
Carrefour,,Drinkfles Squeeze 460 ml - Willekeurig,5.09,Delhaize,Wilkinson Sword,Wegwerpscheermesjes | Extra 3 | Essentials | 8pack,6.29,0,https://drive.carrefour.be/nl//Niet-voeding/Boekhandel-%26-Schrijfwaren/Boekentassen-en-pennenzakken/Lunchdozen-en-lunchzakken/Sistema%7CDrinkfles-Squeeze-460-ml---Willekeurig/p/05350055,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Gelaatsverzorging/Scheren/Scheermessen-en-mesjes/Wegwerpscheermesjes-Extra-3-Essentials-8pack/p/S2018041000047650000,2
Carrefour,,Droge Voeding Whiskas Gevulde 1+ Jaar Brokjes Kip 3.8 kg,9.99,Delhaize,Delhaize,Knolselder | Bio,2.19,0,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Droogvoer/Whiskas%7CDroge-Voeding-Gevulde-1%2B-Jaar-Brokjes-Kip-3-8-kg/p/05673038,https://www.delhaize.be/nl-be/shop/Verse-groenten-en-fruit/Verse-groenten/Prei-selder-en-soepgroenten/Selder/Knolselder-Bio/p/F2021031000078120000,3
Carrefour,,Droge Voeding Whiskas Gevulde 1+ Jaar Brokjes Kip 3.8 kg,9.99,Delhaize,Whiskas,Kattenvoeding | Kip,9.89,1,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Droogvoer/Whiskas%7CDroge-Voeding-Gevulde-1%2B-Jaar-Brokjes-Kip-3-8-kg/p/05673038,https://www.delhaize.be/nl-be/shop/Huisdieren/Katten/Droogvoer-kat/Kattenvoeding-Kip/p/S2016020403624430000,4
Carrefour,,Droge Voeding Whiskas Onweerstaanbare Gevulde 1+ Jaar Kattenvoeding Brokjes met Kip 1.9 kg,5.45,Delhaize,Delhaize,Sjalotten | Verpakt,3.99,0,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Droogvoer/Whiskas%7C1%2B-Jaar-Brokjes-met-Kip-1-9-kg/p/05923888,https://www.delhaize.be/nl-be/shop/Verse-groenten-en-fruit/Verse-groenten/Look-en-ajuin/Sjalotten/Sjalotten-Verpakt/p/F2015060500308710000,5
Carrefour,,Droge Voeding Whiskas Onweerstaanbare Gevulde 1+ Jaar Kattenvoeding Brokjes met Kip 1.9 kg,5.45,Delhaize,Whiskas,Kattenvoeding | Kip,5.49,1,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Droogvoer/Whiskas%7C1%2B-Jaar-Brokjes-met-Kip-1-9-kg/p/05923888,https://www.delhaize.be/nl-be/shop/Huisdieren/Katten/Droogvoer-kat/Kattenvoeding-Kip/p/S2017070604159660000,6
Carrefour,,Droge Voeding Whiskas Onweerstaanbare Gevulde 7+ Jaar Kattenvoeding Brokjes met Kip 1.9 kg,5.45,Delhaize,Delhaize,Bloemige Aardappelen | Primeur,2.79,0,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Droogvoer/Whiskas%7C7%2B-Jaar-Brokjes-met-Kip-1-9-kg/p/05923890,https://www.delhaize.be/nl-be/shop/Verse-groenten-en-fruit/Verse-groenten/Aardappelen/Bloemige-aardappelen/Bloemige-Aardappelen-Primeur/p/F1986053100381300000,7
Carrefour,,Droge Voeding Whiskas Onweerstaanbare Gevulde 7+ Jaar Kattenvoeding Brokjes met Kip 1.9 kg,5.45,Delhaize,Whiskas,Kattenvoeding | Kip,5.55,1,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Droogvoer/Whiskas%7C7%2B-Jaar-Brokjes-met-Kip-1-9-kg/p/05923890,https://www.delhaize.be/nl-be/shop/Huisdieren/Katten/Droogvoer-kat/Kattenvoeding-Kip/p/S2017070604159680000,8
Carrefour,,Echte Luikse Siroop 450 g,2.19,Delhaize,Delhaize,Cookies | Zachte kern,1.29,0,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Siroop/Du-Vrai-Sirop-de-Li%C3%A8ge%7CEchte-Luikse-Siroop-450-g/p/00142357,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Koekjes/Droge-koekjes/Chocolade/Cookies-Zachte-kern/p/S2013062600052850000,9
Carrefour,,Echte Luikse Siroop 450 g,2.19,Delhaize,Meurens,Luikse siroop,2.19,1,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Broodbeleg/Siroop/Du-Vrai-Sirop-de-Li%C3%A8ge%7CEchte-Luikse-Siroop-450-g/p/00142357,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Broodbeleg/Luikse-siroop/p/S1973120500092460000,10
Carrefour,,Evian+ Bruisend Mineraalwater Limoen & Gember 6 x 33 cl,6.75,Delhaize,Bersalis,"Bier | Tripel | 9,5% | Fles",6.99,0,https://drive.carrefour.be/nl//Dranken/Water/Bruisend-water/Evian%7C%2B-Bruisend-Mineraalwater-Limoen-%26-Gember-6-x-33-cl/p/06620003,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Bier/Lokale-bieren/Vlaams-Brabant/Bier-Tripel-9-5-Fles/p/S2016092003671090099,11
Carrefour,,Evian+ Bruisend Mineraalwater Limoen & Gember 6 x 33 cl,6.75,Delhaize,Evian,+ | Limoen Gember | Magnesium Zink | PET,6.49,1,https://drive.carrefour.be/nl//Dranken/Water/Bruisend-water/Evian%7C%2B-Bruisend-Mineraalwater-Limoen-%26-Gember-6-x-33-cl/p/06620003,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Water/Gearomatiseerd-water/Bruiswater-met-een-smaakje/Evian-Limoen-Gember-Magnesium-Zink-PET/p/S2021032200529200099,12
Carrefour,,Kattenvoeding Sheba Délices du Jour Vis Selectie in Saus 6 x 50 g,3.16,Delhaize,Delhaize,Waterkers,1.99,0,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Zakjes/Sheba%7CKattenvoeding-D%C3%A9lices-du-Jour-Vis-Selectie-in-Saus-6-x-50-g/p/05296187,https://www.delhaize.be/nl-be/shop/Verse-groenten-en-fruit/Verse-groenten/Andere-verse-groenten/Andere-groenten/Waterkers/p/F2018111500026790000,13
Carrefour,,Kattenvoeding Sheba Délices du Jour Vis Selectie in Saus 6 x 50 g,3.16,Delhaize,Sheba,Kattenvoeding | Zalm-Tonijn-Kabeljauw,3.29,1,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Zakjes/Sheba%7CKattenvoeding-D%C3%A9lices-du-Jour-Vis-Selectie-in-Saus-6-x-50-g/p/05296187,https://www.delhaize.be/nl-be/shop/Huisdieren/Katten/Natvoer-kat/Versheidszakjes/Kattenvoeding-Zalm-Tonijn-Kabeljauw/p/S2013043000193870000,14
Carrefour,,Kattenvoeding Sheba Mini Filets Traiteur Selectie in Saus 6 x 50 g,3.16,Delhaize,Felix,Kattenvoeding | Malse reepjes | Mix selectie,5.49,0,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Zakjes/Sheba%7CKattenvoeding-Mini-Filets-Traiteur-Selectie-in-Saus-6-x-50-g/p/05702970,https://www.delhaize.be/nl-be/shop/Huisdieren/Katten/Natvoer-kat/Versheidszakjes/Kattenvoeding-Malse-reepjes-Mix-selectie/p/S2021092900579730000,15
Carrefour,,Kattenvoeding Sheba Mini Filets Traiteur Selectie in Saus 6 x 50 g,3.16,Delhaize,Sheba,Kattenvoeding | Traiteur selectie,3.29,1,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Zakjes/Sheba%7CKattenvoeding-Mini-Filets-Traiteur-Selectie-in-Saus-6-x-50-g/p/05702970,https://www.delhaize.be/nl-be/shop/Huisdieren/Katten/Natvoer-kat/Versheidszakjes/Kattenvoeding-Traiteur-selectie/p/S2016042903647950000,16
Carrefour,,Koffie STARBUCKS by NESPRESSO House Blend 10 capsules,4.13,Delhaize,Illy,Koffie | Oplosbaar,6.39,0,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Koffie/Nespresso-compatibel-Capsules/Starbucks%7CKoffie-STARBUCKS-by-NESPRESSO-House-Blend-10-capsules/p/06254741,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Koffie/Instant/Koffie-Oplosbaar/p/S2018032100041290000,17
Carrefour,,Koffie STARBUCKS by NESPRESSO House Blend 10 capsules,4.13,Delhaize,Starbucks,Koffie | Houseblend | Caps,3.69,1,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Koffie/Nespresso-compatibel-Capsules/Starbucks%7CKoffie-STARBUCKS-by-NESPRESSO-House-Blend-10-capsules/p/06254741,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Koffie/Nespresso-compatibel-caps/Koffie-Houseblend-Caps/p/S2019070100269220000,18
Carrefour,,Koffie Starbucks by NESPRESSO Single-Origin Colombia 10 capsules,4.13,Delhaize,Starbucks,Koffie | So Colombia | Caps,3.69,1,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Koffie/Nespresso-compatibel-Capsules/Starbucks%7CKoffie-by-NESPRESSO-Single-Origin-Colombia-10-capsules/p/06354918,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Koffie/Nespresso-compatibel-caps/Koffie-So-Colombia-Caps/p/S2019070100269150000,19
Carrefour,,Koffie Starbucks by NESPRESSO Single-Origin Colombia 10 capsules,4.13,Delhaize,Twinings,Thee | Groen | Puur | Zakjes,3.85,0,https://drive.carrefour.be/nl//Kruidenierswaren/Ontbijt/Koffie/Nespresso-compatibel-Capsules/Starbucks%7CKoffie-by-NESPRESSO-Single-Origin-Colombia-10-capsules/p/06354918,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Thee/Thee-Groen-Puur-Zakjes/p/S2018031900039410000,20
Carrefour,,Les Fermiers du Rocamadour Rocamadour Fermier au Lait Cru x 2 70 g,3,Delhaize,Campina,Room | 4% V.G.,3.45,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Ch%C3%A8vre%2C-Feta-%26-brebis/Rocamadour%7CLes-Fermiers-du-Rocamadour-Rocamadour-Fermier-au-Lait-Cru-x-2-70-g/p/05245215,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Culinaire-room-en-alternatieven/Culinaire-room/Room-4-V-G-/p/F2019121700048540000,21
Carrefour,,Les Fermiers du Rocamadour Rocamadour Fermier au Lait Cru x 2 70 g,3,Delhaize,Taste of Inspirations,Geitenkaas | Rocamadour | AOC,2.95,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Kazen/Ch%C3%A8vre%2C-Feta-%26-brebis/Rocamadour%7CLes-Fermiers-du-Rocamadour-Rocamadour-Fermier-au-Lait-Cru-x-2-70-g/p/05245215,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Kazen/Geitenkaas-and-Schapenkaas/Geitenkaas-Rocamadour-AOC/p/F2011032500146500000,22
Carrefour,,NESTLE Gecondenseerde Gesuikerde Melk in Tube 170 g,2.07,Delhaize,365,Chocolade | Melk | Tablet,1.59,0,https://drive.carrefour.be/nl//Dranken/Melk-%26-plantaardige-dranken/Melk/Geconcentreerde-Melk/Nestl%C3%A9%7CNESTLE-Gecondenseerde-Gesuikerde-Melk-in-Tube-170-g/p/00881311,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Chocolade/Andere/Chocolade-Melk-Tablet/p/S2004022400062180000,23
Carrefour,,NESTLE Gecondenseerde Gesuikerde Melk in Tube 170 g,2.07,Delhaize,Nestlé,Gecondenseerde melk | Gesuikerd | Tube,1.99,1,https://drive.carrefour.be/nl//Dranken/Melk-%26-plantaardige-dranken/Melk/Geconcentreerde-Melk/Nestl%C3%A9%7CNESTLE-Gecondenseerde-Gesuikerde-Melk-in-Tube-170-g/p/00881311,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Melk/Gecondenseerd/Gecondenseerde-melk-Gesuikerd-Tube/p/S2002032100000700000,24
Carrefour,,NESTLE Gecondenseerde Melk met Suiker 305 ml,3.69,Delhaize,Côte d'Or,Chocolade | Melk | Noga vulling | Repen,2.79,0,https://drive.carrefour.be/nl//Dranken/Melk-%26-plantaardige-dranken/Melk/Geconcentreerde-Melk/Nestl%C3%A9%7CNESTLE-Gecondenseerde-Melk-met-Suiker-305-ml/p/00881227,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Chocolade/Candy-bar/Chocolade-Melk-Noga-vulling-Repen/p/S2005080100078780000,25
Carrefour,,NESTLE Gecondenseerde Melk met Suiker 305 ml,3.69,Delhaize,Nestlé,Gecondenseerde melk | Gesuikerd | Blik,3.69,1,https://drive.carrefour.be/nl//Dranken/Melk-%26-plantaardige-dranken/Melk/Geconcentreerde-Melk/Nestl%C3%A9%7CNESTLE-Gecondenseerde-Melk-met-Suiker-305-ml/p/00881227,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Melk/Gecondenseerd/Gecondenseerde-melk-Gesuikerd-Blik/p/S2002032100000740000,26
Carrefour,,NESTLE PURE LIFE Sportdop 12 x 33 cl,3.85,Delhaize,Kasteel,Blond bier | Tripel | 11% ALC. | Fles,7.15,0,https://drive.carrefour.be/nl//Dranken/Water/Niet-bruisend-water/Nestl%C3%A9-Pure-Life%7CNESTLE-PURE-LIFE-Sportdop-12-x-33-cl/p/01509901,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Bier/Speciaalbieren/Blond/Blond-bier-Tripel-11-ALC-Fles/p/S1995121400196480000,27
Carrefour,,NESTLE PURE LIFE Sportdop 12 x 33 cl,3.85,Delhaize,Nestlé,Bronwater|Niet bruisend|Sportdop|PET,3.69,1,https://drive.carrefour.be/nl//Dranken/Water/Niet-bruisend-water/Nestl%C3%A9-Pure-Life%7CNESTLE-PURE-LIFE-Sportdop-12-x-33-cl/p/01509901,https://www.delhaize.be/nl-be/shop/Dranken-en-alcohol/Water/Plat-water/Bronwater-Niet-bruisend-Sportdop-PET/p/S2000083002195000000,28
Carrefour,,NESTLE Room 23% VG 169 ml,1.86,Delhaize,Mars,Chocolade | Repen | 7 Pack,2.69,0,https://drive.carrefour.be/nl//Dranken/Melk-%26-plantaardige-dranken/Melk/Geconcentreerde-Melk/Nestl%C3%A9%7CNESTLE-Room-23%25-VG-169-ml/p/05224605,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Chocolade/Candy-bar/Chocolade-Repen-7-Pack/p/S2006091900074610000,29
Carrefour,,NESTLE Room 23% VG 169 ml,1.86,Delhaize,Nestlé,Room,1.79,1,https://drive.carrefour.be/nl//Dranken/Melk-%26-plantaardige-dranken/Melk/Geconcentreerde-Melk/Nestl%C3%A9%7CNESTLE-Room-23%25-VG-169-ml/p/05224605,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Melk/Gecondenseerd/Room/p/S2012112600001310000,30
Carrefour,,ProActiv | Verlaagt cholesterol | 475g,5.15,Delhaize,Becel,Margarine | Verlaagt cholesterol,5.19,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Boter-%26-margarine/Margarine/Becel%7CProActiv-%7C-Verlaagt-cholesterol-%7C-475g/p/06407260,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Boter-en-margarine/Margarine/Margarine-Verlaagt-cholesterol/p/F2020022100052440000,31
Carrefour,,ProActiv | Verlaagt cholesterol | 475g,5.15,Delhaize,Cécémel,De Enige Echte | EDGE,1.65,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Boter-%26-margarine/Margarine/Becel%7CProActiv-%7C-Verlaagt-cholesterol-%7C-475g/p/06407260,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Melk/Gearomatiseerd/De-Enige-Echte-EDGE/p/S2021030800524540000,32
Carrefour,,ProActiv | Verlaagt cholesterol | met Olijfolie | 250g,5.85,Delhaize,Becel,Margarine | Verlaagt cholesterol | met Olijfolie,5.65,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Boter-%26-margarine/Margarine/Becel%7CProActiv-%7C-Verlaagt-cholesterol-%7C-met-Olijfolie-%7C-250g/p/06407214,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Boter-en-margarine/Margarine/Margarine-Verlaagt-cholesterol-met-Olijfolie/p/F2004020400198500000,33
Carrefour,,ProActiv | Verlaagt cholesterol | met Olijfolie | 250g,5.85,Delhaize,Cécémel,Lactosevrij | Tetra edge,2.79,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Boter-%26-margarine/Margarine/Becel%7CProActiv-%7C-Verlaagt-cholesterol-%7C-met-Olijfolie-%7C-250g/p/06407214,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Melk/Gearomatiseerd/Lactosevrij-Tetra-edge/p/S2020070800445270000,34
Carrefour,,Purina Gourment Nature's Creations Mini Filets 8 x 85 g,8.15,Delhaize,Delhaize,Aardappelen | Charlotte | Vastkokend,1.99,0,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Conserven/Gourmet%7CPurina-Gourment-Nature%27s-Creations-Mini-Filets-8-x-85-g/p/06388209,https://www.delhaize.be/nl-be/shop/Verse-groenten-en-fruit/Verse-groenten/Aardappelen/Vastkokende-aardappelen/Aardappelen-Charlotte-Vastkokend/p/F1989011800378900000,35
Carrefour,,Purina Gourment Nature's Creations Mini Filets 8 x 85 g,8.15,Delhaize,Gourmet,Kattenvoeding | Nature's creation | Gevogelte,7.79,1,https://drive.carrefour.be/nl//Dieren/Katten/Kattenvoeding/Conserven/Gourmet%7CPurina-Gourment-Nature%27s-Creations-Mini-Filets-8-x-85-g/p/06388209,https://www.delhaize.be/nl-be/shop/Huisdieren/Katten/Natvoer-kat/Blikken-en-koepels/Kattenvoeding-Nature-s-creation-Gevogelte/p/S2020020400355410000,36
Carrefour,,SENSEO® Koffie Pads Composteerbaar* Extra Strong 36 Stuks,4.69,Delhaize,Delhaize,Wafels | Luik,1.55,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Senseo-compatibel-Pads/Senseo%7CSENSEO%C2%AE-Koffie-Pads-Composteerbaar-Extra-Strong-36-Stuks/p/05681706,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Koekjes/Wafels/Wafels-Luik/p/S2019041100239320000,37
Carrefour,,SENSEO® Koffie Pads Composteerbaar* Extra Strong 36 Stuks,4.69,Delhaize,Senseo,Koffie | Extra strong | Pads,4.59,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Senseo-compatibel-Pads/Senseo%7CSENSEO%C2%AE-Koffie-Pads-Composteerbaar-Extra-Strong-36-Stuks/p/05681706,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Koffie/Pads/Koffie-Extra-strong-Pads/p/S2015122203617670000,38
Carrefour,,SENSEO® Koffie Pads Composteerbaar* Mild 36 Stuks,4.69,Delhaize,LU,Koekjes | Vanille vulling,1.29,0,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Senseo-compatibel-Pads/Senseo%7CSENSEO%C2%AE-Koffie-Pads-Composteerbaar-Mild-36-Stuks/p/05681743,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Koekjes/Kids-biscuits/Koekjes-Vanille-vulling/p/S2017081104172210000,39
Carrefour,,SENSEO® Koffie Pads Composteerbaar* Mild 36 Stuks,4.69,Delhaize,Senseo,Koffie | Mild | Pads,4.39,1,https://drive.carrefour.be/nl//Dranken/Warme-dranken/Koffie/Senseo-compatibel-Pads/Senseo%7CSENSEO%C2%AE-Koffie-Pads-Composteerbaar-Mild-36-Stuks/p/05681743,https://www.delhaize.be/nl-be/shop/Zoete-kruidenierswaren/Ontbijt/Koffie/Pads/Koffie-Mild-Pads/p/S2015122203617660000,40
Carrefour,Actimel,Drinkyoghurt Aardbei ondersteunt Immuniteit 12 x 100 g,5.35,Delhaize,Actimel,Drinkyoghurt | Aardbei | Immuniteit,5.35,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Actimel%7CDrinkyoghurt-Aardbei-ondersteunt-Immuniteit-12-x-100-g/p/05938222,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Drinkyoghurt/Drinkyoghurt-Aardbei-Immuniteit/p/F2008040200112300000,41
Carrefour,Actimel,Drinkyoghurt Aardbei ondersteunt Immuniteit 12 x 100 g,5.35,Delhaize,Gerlati,Melkdrank | Mokka | Gesuikerd,3.15,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Actimel%7CDrinkyoghurt-Aardbei-ondersteunt-Immuniteit-12-x-100-g/p/05938222,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Drinkyoghurt/Melkdrank-Mokka-Gesuikerd/p/F1985012200121400000,42
Carrefour,Actimel,Drinkyoghurt Multifruit ondersteunt Immuniteit 8 x 100 g,4.29,Delhaize,Actimel,Drinkyoghurt | Multifruit | Immuniteit,4.29,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Actimel%7CDrinkyoghurt-Multifruit-ondersteunt-Immuniteit-8-x-100-g/p/05938211,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Drinkyoghurt/Drinkyoghurt-Multifruit-Immuniteit/p/F2012090400111400000,43
Carrefour,Actimel,Drinkyoghurt Multifruit ondersteunt Immuniteit 8 x 100 g,4.29,Delhaize,Excellence,Licht kastanjebruin - 5 | Haarkleuring,10.49,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Actimel%7CDrinkyoghurt-Multifruit-ondersteunt-Immuniteit-8-x-100-g/p/05938211,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Haarverzorging/Kleuren/Permanent/Licht-kastanjebruin-5-Haarkleuring/p/S1995070600857590000,44
Carrefour,Actimel,Drinkyoghurt Original 0% ondersteunt Immuniteit 8 x 100 g,3.99,Delhaize,Actimel,Drinkyoghurt | Original | 0% v.g. | Immuniteit,3.99,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Light/Actimel%7CDrinkyoghurt-Original-0%25-ondersteunt-Immuniteit-8-x-100-g/p/05938213,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Drinkyoghurt/Drinkyoghurt-Original-0-v-g-Immuniteit/p/F2001013100117200000,45
Carrefour,Actimel,Drinkyoghurt Original 0% ondersteunt Immuniteit 8 x 100 g,3.99,Delhaize,Elsève,Rapid Restore | TR5 | Beschadigd Haar | 180ml,5.09,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Light/Actimel%7CDrinkyoghurt-Original-0%25-ondersteunt-Immuniteit-8-x-100-g/p/05938213,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Haarverzorging/Conditioner/Vloeibare-conditioner/Rapid-Restore-TR5-Beschadigd-Haar-180ml/p/S2018121100138050000,46
Carrefour,Actimel,Drinkyoghurt Original ondersteunt Immuniteit 8 x 100 g,4.29,Delhaize,Actimel,Drinkyoghurt | Original | Immuniteit,4.29,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Light/Actimel%7CDrinkyoghurt-Original-ondersteunt-Immuniteit-8-x-100-g/p/05938209,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Drinkyoghurt/Drinkyoghurt-Original-Immuniteit/p/F1994080100121100000,47
Carrefour,Actimel,Drinkyoghurt Original ondersteunt Immuniteit 8 x 100 g,4.29,Delhaize,Studio Line,Schuim | Volum' max | Very strong,5.05,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Light/Actimel%7CDrinkyoghurt-Original-ondersteunt-Immuniteit-8-x-100-g/p/05938209,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Haarverzorging/Haarlak-gel-en-andere/Schuimen/Schuim-Volum-max-Very-strong/p/S2013071100850770000,48
Carrefour,Activia,Mix & Go Yoghurt & Granen met Probiotica 190 g,1.47,Delhaize,Activia,Yoghurt | Suiker | Granen | Probiotica,1.35,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Activia%7CMix-%26-Go-Yoghurt-%26-Granen-met-Probiotica-190-g/p/05080381,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Bifidus/Yoghurt-Suiker-Granen-Probiotica/p/F2011031100142900000,49
Carrefour,Activia,Mix & Go Yoghurt & Granen met Probiotica 190 g,1.47,Delhaize,Mevgal,Authentieke Griekse yoghurt | 10% v.g.,2.09,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Activia%7CMix-%26-Go-Yoghurt-%26-Granen-met-Probiotica-190-g/p/05080381,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Natuur/Authentieke-Griekse-yoghurt-10-v-g-/p/F2017041200198300000,50
Carrefour,Activia,Mix & Go Yoghurt & Granola met Probiotica 165 g,1.72,Delhaize,Activia,Yoghurt | Granola | Aroma | Probiotica,1.65,1,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Activia%7CMix-%26-Go-Yoghurt-%26-Granola-met-Probiotica-165-g/p/06081388,https://www.delhaize.be/nl-be/shop/Zuivel-en-kaas/Yoghurt-en-alternatieven/Bifidus/Yoghurt-Granola-Aroma-Probiotica/p/F2018083000023230000,51
Carrefour,Activia,Mix & Go Yoghurt & Granola met Probiotica 165 g,1.72,Delhaize,Fructis,Wax | Polishing wax | Strong | Long duration,7.29,0,https://drive.carrefour.be/nl//Verse-producten/Zuivel/Yoghurt-%26-platte-kaas/Yoghurt-%26-alternatieven/Gezondheid/Activia%7CMix-%26-Go-Yoghurt-%26-Granola-met-Probiotica-165-g/p/06081388,https://www.delhaize.be/nl-be/shop/Hygiene-en-verzorging/Haarverzorging/Haarlak-gel-en-andere/Wax/Wax-Polishing-wax-Strong-Long-duration/p/S2000082200850660000,52
